chromosome arm	start	stop	polytene_band	map_Comeron
2L	21524952	21525480	39E1-39E1	2-54.6
2L	21526459	21527481	39E1-39E1	2-54.6
2L	21527618	21528212	39E1-39E1	2-54.6
2L	21528341	21528833	39E1-39E1	2-54.6
2L	21528480	21528515	39E1-39E1	2-54.6
2L	21529242	21529769	39E1-39E1	2-54.6
2L	21529795	21530323	39E1-39E1	2-54.6
2L	21531302	21532324	39E1-39E1	2-54.6
2L	21532461	21533055	39E1-39E1	2-54.6
2L	21533184	21533676	39E1-39E1	2-54.6
2L	21533323	21533358	39E1-39E1	2-54.6
2L	21534085	21534610	39E1-39E1	2-54.6
2L	21534636	21535164	39E1-39E1	2-54.6
2L	21536346	21537368	39E1-39E1	2-54.6
2L	21537505	21538099	39E1-39E1	2-54.6
2L	21538228	21538720	39E1-39E1	2-54.6
2L	21538367	21538402	39E1-39E1	2-54.6
2L	21539129	21541127	39E1-39E1	2-54.6
2L	21541153	21541681	39E1-39E1	2-54.6
2L	21542864	21543688	39E1-39E1	2-54.6
2L	21573389	21577103	39E2-39E2	2-54.6
2L	21577205	21577676	39E2-39E2	2-54.6
2L	21578292	21589423	39E2-39E2	2-54.6
2L	21589784	21590593	39E2-39E2	2-54.6
2L	21614232	21624080	39E3-39E3	2-54.6
2L	21624679	21626190	39E3-39E3	2-54.6
2L	21626309	21629932	39E3-39E3	2-54.6
2L	21628462	21628976	39E3-39E3	2-54.6
2L	21632587	21647964	39E3-39E3	2-54.6
2L	21657625	21658249	39E3-39E3	2-54.6
2L	21658735	21663698	39E3-39E6	2-54.6
2L	21663806	21677530	39E6-39E7	2-54.6
2L	21665849	21666851	39E6-39E6	2-54.6
2L	21677913	21682164	39E7-39E7	2-54.6
2L	21680670	21680700	39E7-39E7	2-54.6
2L	21684106	21729051	39F1-39F3	2-54.6
2L	21740041	21757466	40A1-40A2	2-54.6
2L	21758010	21761000	40A2-40A2	2-54.6
2L	21762314	21795447	40A2-40A3	2-54.6
2L	21782046	21784065	40A3-40A3	2-54.6
2L	21798043	21799112	40A3-40A3	2-54.6
2L	21819490	21822313	40A4-40A4	2-54.6
2L	21828593	21837011	40A5-40A5	2-54.6
2L	21855094	21869759	40A6-40B1	2-54.6
2L	21864946	21866291	40B1-40B1	2-54.6
2L	21866854	21868020	40B1-40B1	2-54.6
2L	21869956	21870652	40B1-40B1	2-54.6
2L	21889758	21891095	40B3-40B3	2-54.6
2L	21894227	21895350	40B3-40B3	2-54.6
2L	21896666	21898289	40B3-40B3	2-54.6
2L	21902993	21903739	40B4-40B4	2-54.6
2L	21906289	21908319	40B4-40B4	2-54.6
2L	21914269	21915358	40B4-40B4	2-54.6
2L	21916300	21920324	40B4-40B5	2-54.6
2L	21930317	21931809	40C1-40C1	2-54.6
2L	21949849	21950521	40C2-40C2	2-54.6
2L	21950874	21951163	40C2-40C2	2-54.6
2L	21957820	21958360	40C2-40C2	2-54.6
2L	21958463	21959111	40C2-40C2	2-54.6
2L	21959599	21959980	40C2-40C2	2-54.6
2L	21974749	21992933	40D1-40D2	2-54.6
2L	21999734	22000420	40D2-40D2	2-54.6
2L	22015190	22017334	40D3-40D3	2-54.6
2L	22019208	22020254	40D3-40D3	2-54.6
2L	22019208	22025734	40D3-40D3	2-54.6
2L	22032625	22033798	40D4-40D4	2-54.6
2L	22037860	22039772	40D4-40D4	2-54.6
2L	22040727	22043877	40D4-40D5	2-54.6
2L	22046601	22047243	40D5-40D5	2-54.6
2L	22053834	22054302	40D5-40D5	2-54.6
2L	22064604	22065343	40E1-40E1	2-54.6
2L	22066517	22067170	40E1-40E1	2-54.6
2L	22071144	22072902	40E1-40E1	2-54.6
2L	22079632	22080738	40E2-40E2	2-54.6
2L	22102626	22104401	40E3-40E3	2-54.6
2L	22104891	22105512	40E3-40E3	2-54.6
2L	22106862	22107304	40E3-40E3	2-54.6
2L	22108964	22110449	40E3-40E3	2-54.6
2L	22121338	22126614	40E4-40E4	2-54.6
2L	22124285	22130142	40E4-40E4	2-54.6
2L	22131026	22131127	40E5-40E5	2-54.6
2L	22131221	22132435	40E5-40E5	2-54.6
2L	22131221	22166221	40E5-40F2	2-54.6
2L	22151623	22152640	40F1-40F1	2-54.6
2L	22165720	22169143	40F2-40F2	2-54.6
2L	22169668	22170204	40F2-40F2	2-54.6
2L	22175415	22183991	40F2-40F3	2-54.6
2L	22189526	22214376	40F3-40F3	2-54.7
2L	22226152	22226771	40F5-40F5	2-54.9
2L	22239183	22239713	40F6-40F6	2-54.9
2L	22239916	22246988	40F6-40F6	2-54.9
2L	22247111	22247875	40F6-40F6	2-54.9
2L	22249876	22258260	40F6-40F7	2-54.9
2L	22308755	22368796	40F7-40F7	2-55.3
2L	22340622	22341291	40F7-40F7	2-55.3
2L	22532279	22536884	40F7-40F7	2-55.3
2L	22535458	22535593	40F7-40F7	2-55.3
2L	22537668	22540597	40F7-40F7	2-55.3
2L	22538230	22548452	40F7-40F7	2-55.3
2L	22550064	22556295	40F7-40F7	2-55.3
2L	22579072	22585843	40F7-40F7	2-55.3
2L	22622417	22756349	40F7-40F7	2-55.3
2L	22751303	22751795	40F7-40F7	2-55.3
2L	22797518	22798276	40F7-40F7	2-55.3
2L	22844219	22854541	40F7-40F7	2-55.3
2L	22924794	22943135	40F7-40F7	2-55.3
2L	22949037	22950476	40F7-40F7	2-55.3
2L	22981815	22992951	40F7-40F7	2-55.3
2L	22999573	23025915	40F7-40F7	2-55.3
2L	23066873	23068386	40F7-40F7	2-55.3
2L	23069004	23070724	40F7-40F7	2-55.3
2L	23161121	23174484	40F7-40F7	2-55.3
2L	23168824	23168899	40F7-40F7	2-55.3
2L	23173072	23173465	40F7-40F7	2-55.3
2L	23239252	23240411	40F7-40F7	2-55.3
2L	23311699	23312464	40F7-40F7	2-55.3
2L	23312464	23313578	40F7-40F7	2-55.3
2L	23320507	23324192	40F7-40F7	2-55.3
2L	23415915	23416153	40F7-40F7	2-55.3
